date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met,monthly_income_outlier_flag,monthly_expense_total_outlier_flag,savings_rate_outlier_flag,net_savings,year,month,discretionary_ratio,essential_ratio,expense_income_ratio
2020-12-21,1086,4365.03,2724.51,0.29,2470.25,normal,666.0,0.16,463.51,310.59,5,670.92,35,0,516.07,1996.8,Mixed,906.64,Rent,Positive,15.0,Low,1640.52,0,0,0,0,1640.5199999999995,2020,12,0.1894175466414144,0.7329024301617538,0.624167531494629
2023-06-09,1186,5002.97,2638.45,0.06,3402.58,normal,689.0,0.39,522.86,381.0,1,762.97,43,0,807.95,3985.5,Salary,1930.57,Transportation,Negative,70.1,Medium,2364.52,0,0,0,0,2364.5200000000004,2023,6,0.30622145577896115,1.5105459644867252,0.5273767382174988
2021-02-19,1346,2903.77,1357.21,0.37,3195.68,normal,628.0,0.21,742.36,618.21,4,763.28,45,0,418.47,2379.46,Freelance,1538.14,Dining Out,Positive,22.3,Medium,1546.56,0,0,0,0,1546.56,2021,2,0.30833106151590395,1.7531995785471666,0.4673958336920624
2022-07-14,1202,5149.06,2468.15,0.29,3702.48,normal,642.0,0.22,194.01,572.51,3,1474.59,66,0,599.06,2590.47,Mixed,770.55,Entertainment,Neutral,62.8,Medium,2680.91,0,0,0,0,2680.9100000000003,2022,7,0.2427162044446245,1.049559386585094,0.47933991835402967
2021-11-16,1042,3741.08,3457.88,0.31,3756.28,normal,631.0,0.53,304.41,689.79,7,1674.05,57,0,721.31,2571.93,Salary,769.94,Groceries,Positive,14.6,Low,283.2,0,0,0,0,283.1999999999998,2021,11,0.20859891031499067,0.7437881013800363,0.9242999347781924
2021-06-19,1969,4012.58,2304.51,0.25,2901.53,normal,715.0,0.22,595.51,82.17,4,917.92,25,0,720.59,3054.16,Salary,1313.88,Investments,Positive,43.2,Medium,1708.07,0,0,0,0,1708.0699999999997,2021,6,0.3126868618491566,1.3252969177829559,0.5743212596384372
2023-11-06,1253,3540.81,3080.81,0.09,2182.71,normal,591.0,0.55,493.2,320.02,7,674.35,33,0,512.78,2341.85,Mixed,865.64,Insurance,Positive,75.6,Low,460.0,0,0,0,0,460.0,2023,11,0.16644324057634194,0.7601410018793758,0.8700862232088138
2020-05-25,1605,3942.37,4078.75,0.32,3336.25,normal,718.0,0.53,690.54,275.01,7,818.54,86,0,562.32,2412.97,Salary,1326.91,Healthcare,Positive,53.4,High,0.0,0,0,0,0,-136.3800000000001,2020,5,0.13786576769843703,0.5915954642966594,1.0345934044749732
2020-06-24,1016,3799.28,2473.61,0.09,2564.35,normal,632.0,0.14,520.33,586.04,6,252.32,76,0,706.2,1578.38,Salary,1290.59,Insurance,Positive,76.8,Low,1325.67,0,0,0,0,1325.67,2020,6,0.28549367119311453,0.638087653267896,0.6510733612684508
2020-01-26,1918,3907.04,3703.17,0.27,3478.79,normal,691.0,0.17,724.76,594.5,3,465.67,98,0,222.83,3042.43,Freelance,1685.33,Transportation,Neutral,23.7,Medium,203.87,0,0,0,0,203.8699999999999,2020,1,0.06017277089628616,0.8215744888838481,0.9478198329169909
2021-12-16,1505,3257.18,4136.18,0.16,2506.21,normal,747.0,0.31,586.96,106.42,8,1637.71,20,0,261.82,1829.9,Mixed,300.0,Dining Out,Neutral,27.4,High,0.0,0,0,0,0,-879.0000000000005,2021,12,0.0632999530968188,0.4424130477880556,1.2698653436408183
2019-11-27,1510,3379.99,3446.95,0.28,2849.9,normal,696.0,0.39,458.86,356.73,5,299.26,31,0,843.21,3100.23,Mixed,1596.99,Dining Out,Positive,13.3,Medium,0.0,0,0,0,0,-66.96000000000004,2019,11,0.24462495829646502,0.8994125241155224,1.0198107094991404
2021-08-18,1428,4652.2,1910.38,0.1,2867.1,normal,733.0,0.57,738.89,757.03,6,1258.17,39,0,431.44,2328.47,Salary,1420.29,Healthcare,Positive,13.2,Low,2741.82,0,0,0,0,2741.8199999999997,2021,8,0.22583988525843024,1.2188517467728932,0.4106401272516229
2021-07-19,1827,4257.04,2910.4,0.22,2668.49,normal,768.0,0.2,433.48,432.51,5,1602.32,73,0,627.22,2414.66,Salary,1235.73,Investments,Positive,85.0,Medium,1346.64,0,0,0,0,1346.6399999999999,2021,7,0.21550989554700384,0.82966602528862,0.6836675248529495
2020-04-25,1464,5234.63,2610.43,0.08,2292.47,normal,715.0,0.39,272.94,286.17,6,975.31,35,0,423.58,2285.03,Salary,300.0,Utilities,Negative,77.3,High,2624.2,1,0,0,0,2624.2000000000003,2020,4,0.1622644545151565,0.875346207329827,0.4986847207921094
2020-08-23,1171,2854.93,2346.82,0.08,3227.5,normal,702.0,0.3,570.15,613.62,3,1621.22,32,0,692.42,1866.95,Salary,1072.27,Dining Out,Negative,80.5,Medium,508.11,0,0,0,0,508.1099999999997,2020,8,0.29504606233115444,0.7955233038750309,0.8220236573225964
2019-04-01,1852,3232.93,2727.35,0.24,2978.26,normal,663.0,0.14,476.43,0.62,6,1340.01,98,0,313.98,2076.37,Freelance,881.98,Investments,Positive,90.4,Low,505.58,0,0,0,0,505.5799999999999,2019,4,0.11512273818908465,0.7613140961006105,0.8436155437946383
2020-11-21,1118,3863.43,3626.77,0.3,2313.28,normal,589.0,0.22,277.83,249.34,8,1011.75,39,0,381.46,2232.63,Salary,652.34,Education,Positive,46.2,Low,236.66,0,0,0,0,236.65999999999985,2020,11,0.10517898846632126,0.6155973497078668,0.9387435517144093
2020-09-22,1938,4161.1,4723.76,0.24,2600.89,normal,712.0,0.21,323.51,173.44,8,1406.45,39,0,604.8,2541.1,Freelance,1146.6,Education,Positive,4.6,Medium,0.0,0,0,0,0,-562.6599999999999,2020,9,0.12803360035226174,0.5379401155012109,1.1352190526543462
2021-09-17,1762,4400.61,2995.2,0.22,2811.45,normal,630.0,0.19,390.18,576.29,8,1005.54,92,0,836.01,1171.9,Mixed,1255.79,Rent,Neutral,14.4,Medium,1405.41,0,0,0,0,1405.4099999999999,2021,9,0.27911658653846155,0.39125934829059833,0.6806329122553464
2022-08-13,1666,6090.97,3400.06,0.13,2199.45,normal,627.0,0.44,522.38,629.31,6,810.0,41,0,388.33,1626.65,Freelance,844.15,Transportation,Negative,92.1,Low,2690.91,1,0,0,0,2690.9100000000003,2022,8,0.11421269036428769,0.47841802791715443,0.5582132238379108
2022-07-14,1279,4214.73,2630.2,0.35,3148.72,normal,736.0,0.32,289.09,257.43,8,782.28,37,0,728.23,2262.28,Salary,1473.49,Healthcare,Positive,26.2,Medium,1584.53,0,0,0,0,1584.5299999999997,2022,7,0.2768724811801384,0.8601171013611134,0.6240494646157643
2021-05-20,1929,2557.58,3116.78,0.06,2115.26,recession,685.0,0.47,517.01,371.61,2,1223.64,33,0,647.54,2443.87,Salary,1127.09,Education,Neutral,37.2,Low,0.0,0,0,0,0,-559.2000000000003,2021,5,0.20775929003651203,0.784100899004742,1.2186441870831022
2021-11-16,1659,3565.41,3692.28,0.06,3132.17,recession,666.0,0.35,482.65,123.35,7,216.58,59,0,501.54,2588.87,Freelance,964.59,Utilities,Neutral,84.1,Low,0.0,0,0,0,0,-126.87000000000035,2021,11,0.1358347687607657,0.7011575503482942,1.0355835654244534
2019-06-30,1785,4277.12,2554.34,0.07,3128.51,recession,648.0,0.37,967.68,397.2,8,1372.75,65,0,378.13,1572.15,Salary,1540.42,Entertainment,Positive,77.1,Medium,1722.78,0,0,0,0,1722.7799999999997,2019,6,0.14803432589240273,0.615481885731735,0.5972102723327847
2021-03-21,1271,2609.38,3289.32,0.25,3313.67,recession,716.0,0.35,345.44,220.63,7,860.84,37,0,535.4,2815.78,Salary,625.05,Rent,Positive,56.5,Medium,0.0,0,0,0,0,-679.94,2021,3,0.16276920457723784,0.8560371140539687,1.260575309077252
2022-08-13,1505,4102.74,2539.84,0.27,2763.23,recession,655.0,0.54,354.77,124.01,2,901.13,84,0,891.01,2263.92,Salary,1139.67,Entertainment,Positive,30.3,Medium,1562.9,0,0,0,0,1562.8999999999996,2022,8,0.3508134370669018,0.8913632354794002,0.6190594578257458
2023-05-10,1668,3391.57,3461.23,0.36,1957.95,recession,673.0,0.26,792.47,404.69,7,1406.8,26,1,244.88,1518.37,Mixed,1596.55,Education,Negative,21.4,Low,0.0,0,0,0,0,-69.65999999999985,2023,5,0.07074941567015194,0.4386793134232628,1.0205391603298766
2021-10-17,1271,4977.35,2036.96,0.29,3143.3,recession,753.0,0.6,349.66,621.65,4,843.86,83,0,294.19,2990.21,Mixed,757.51,Insurance,Positive,33.0,Medium,2940.39,0,0,0,0,2940.3900000000003,2021,10,0.14442600738355196,1.4679767889403816,0.40924588385385796
2021-06-19,1477,3897.53,3466.13,0.34,2947.79,recession,776.0,0.44,636.59,410.64,1,1205.41,72,0,683.09,1954.33,Salary,1887.04,Utilities,Negative,30.7,High,431.4,0,0,0,0,431.4000000000001,2021,6,0.19707570114219605,0.5638363246617986,0.8893145145771809
2022-03-16,1734,5105.01,2992.1,0.23,2244.41,recession,660.0,0.15,426.18,43.01,5,527.87,97,0,782.1,2109.54,Freelance,1285.6,Rent,Positive,3.8,High,2112.91,0,0,0,0,2112.9100000000003,2022,3,0.26138832258280137,0.7050365963704421,0.586110507129271
2021-07-19,1668,4114.49,3330.8,0.21,3513.54,recession,701.0,0.23,531.71,246.18,3,1577.94,43,0,235.47,2550.75,Salary,1353.75,Healthcare,Positive,47.8,Low,783.69,0,0,0,0,783.6899999999996,2021,7,0.07069472799327488,0.7658070133301309,0.809529249068536
2023-08-08,1941,4170.43,2618.63,0.14,3802.89,recession,669.0,0.2,510.04,790.35,6,500.54,24,0,494.61,2817.76,Salary,948.45,Groceries,Positive,0.2,Low,1551.8,0,0,0,0,1551.8000000000002,2023,8,0.1888812088763972,1.0760435800399446,0.6279040770376196
2019-10-28,1647,3287.92,2927.23,0.2,1804.6,recession,659.0,0.49,360.71,523.87,3,803.95,46,0,613.41,1411.17,Salary,1237.32,Investments,Negative,75.7,Low,360.69,0,0,0,0,360.69000000000005,2019,10,0.20955305869371385,0.48208374470062143,0.8902984257524514
2019-07-30,1345,3330.45,3342.94,0.29,3418.93,recession,813.0,0.31,662.7,508.25,9,871.36,67,0,528.41,2426.98,Freelance,992.91,Dining Out,Positive,26.9,Medium,0.0,0,0,0,0,-12.490000000000236,2019,7,0.15806744961022332,0.7260016632066385,1.0037502439610264
2020-08-23,1934,4430.2,3398.7,0.22,2466.19,recession,657.0,0.1,483.05,326.84,1,1563.43,99,0,304.14,2316.95,Salary,1843.11,Insurance,Positive,36.5,High,1031.5,0,0,0,0,1031.5,2020,8,0.08948715685409127,0.6817165386765528,0.7671662678885829
2020-10-22,1402,2814.68,3476.73,0.27,3102.03,recession,712.0,0.3,619.59,812.31,9,1060.82,50,0,521.62,1473.46,Salary,1138.18,Utilities,Positive,85.0,Low,0.0,0,0,0,0,-662.0500000000002,2020,10,0.15003178273837772,0.42380627773798946,1.235213239160402
2020-04-25,1313,4159.08,3558.11,0.15,2985.75,recession,605.0,0.21,474.77,896.42,8,1246.47,90,1,380.89,2468.66,Salary,1430.57,Dining Out,Positive,94.2,Low,600.97,0,0,0,0,600.9699999999998,2020,4,0.10704840491159631,0.693812164323194,0.8555041018686825
2019-09-28,1825,3270.53,3556.06,0.31,2727.97,recession,620.0,0.18,604.15,778.78,4,995.67,50,0,564.55,3401.18,Salary,1478.25,Insurance,Neutral,41.9,High,0.0,0,0,0,0,-285.52999999999975,2019,9,0.15875716382738198,0.9564461791983262,1.0873038926412537
2023-01-10,1177,3249.9,3808.7,0.1,2342.0,recession,813.0,0.38,762.35,258.92,7,958.25,82,0,971.66,2355.5,Salary,1432.23,Investments,Positive,91.3,High,0.0,0,0,0,0,-558.7999999999997,2023,1,0.2551159188174443,0.6184524903510384,1.1719437521154497
2019-07-30,1747,3546.98,3456.1,0.07,3220.98,recession,661.0,0.11,546.36,362.76,5,761.59,61,0,513.28,3206.74,Salary,1758.08,Education,Positive,59.6,High,90.88,0,0,0,0,90.88000000000011,2019,7,0.14851422123202454,0.9278493099158011,0.9743782034293963
2020-10-22,1061,5662.9,3656.95,0.29,3156.62,recession,757.0,0.33,560.17,335.75,5,1349.06,56,0,734.8,2726.2,Salary,538.42,Dining Out,Negative,70.9,Low,2005.95,0,0,0,0,2005.9499999999998,2020,10,0.20093247104827794,0.7454846251657802,0.6457733670027724
2023-08-08,1341,4895.09,2957.16,0.15,2389.18,recession,599.0,0.37,652.8,587.98,1,944.6,80,0,444.77,1998.58,Mixed,1203.17,Insurance,Negative,82.6,Medium,1937.93,0,0,0,0,1937.9300000000003,2023,8,0.15040444209985257,0.675844391240244,0.6041073810696024
2023-09-07,1442,4766.88,4324.96,0.12,3764.44,recession,586.0,0.33,519.27,141.16,7,532.95,87,0,629.11,2139.99,Freelance,1658.96,Healthcare,Neutral,36.2,Medium,441.92,0,0,0,0,441.9200000000001,2023,9,0.14546030483518924,0.4947999519070696,0.9072936595844662
2023-06-09,1415,3142.27,3718.34,0.05,2967.22,recession,691.0,0.52,840.2,270.62,6,1129.55,53,0,292.66,1947.45,Salary,356.25,Education,Positive,2.5,Low,0.0,0,0,0,0,-576.0700000000002,2023,6,0.07870716502525321,0.5237417772446844,1.1833292492370167
2022-05-15,1399,3557.06,4233.83,0.28,3190.36,recession,716.0,0.57,526.35,386.69,9,1396.77,55,0,671.6,3143.11,Salary,1598.93,Education,Neutral,66.0,High,0.0,0,0,0,0,-676.77,2022,5,0.15862705871515861,0.7423798310276983,1.190261058289711
2022-11-11,1695,3333.42,2866.01,0.28,3242.65,recession,656.0,0.45,764.27,0.0,4,1440.17,54,0,463.89,2456.95,Salary,1392.13,Healthcare,Positive,83.5,Low,467.41,0,0,0,0,467.40999999999985,2022,11,0.16185917006570108,0.8572719564830548,0.8597806457032118
2023-06-09,1066,4067.52,2794.36,0.08,2498.59,recession,695.0,0.24,486.25,345.76,9,1306.22,20,0,439.88,2369.63,Salary,1339.18,Dining Out,Positive,33.9,High,1273.16,0,0,0,0,1273.1599999999999,2023,6,0.15741708298143403,0.8480045520262243,0.6869935488946582
2020-12-21,1635,2330.7,3520.19,0.31,2233.94,recession,679.0,0.3,462.89,107.15,8,1328.5,79,0,418.68,3027.58,Freelance,1330.0,Utilities,Positive,26.3,High,0.0,0,0,0,0,-1189.4900000000002,2020,12,0.1189367619361455,0.860061530769646,1.5103574033552154
2023-07-09,1477,5578.55,2600.71,0.06,1942.39,recession,700.0,0.45,262.58,813.12,3,1379.9,74,0,473.79,2580.57,Freelance,1051.48,Healthcare,Negative,53.8,Medium,2977.84,1,0,0,0,2977.84,2023,7,0.18217717469460262,0.9922559608722235,0.4661982056269102
2022-12-11,1437,4735.2,4510.77,0.2,2734.84,recession,746.0,0.35,675.37,846.17,4,796.87,74,0,302.43,3122.57,Salary,1542.74,Entertainment,Positive,8.9,Low,224.43,0,0,0,0,224.42999999999938,2022,12,0.06704620275474031,0.6922476650327992,0.9526039026862647
2020-01-26,1884,2110.66,2707.86,0.24,1420.73,recession,647.0,0.32,331.5,563.48,6,1153.64,86,0,309.46,3236.23,Salary,790.3,Insurance,Positive,17.2,Medium,0.0,0,0,0,0,-597.2000000000003,2020,1,0.1142821268455533,1.195124563308295,1.2829446713350328
2020-08-23,1825,3677.49,2050.05,0.19,2571.56,recession,745.0,0.45,494.19,476.24,6,871.03,70,0,357.31,3564.66,Freelance,1174.83,Healthcare,Neutral,85.9,Medium,1627.44,0,0,0,0,1627.4399999999996,2020,8,0.17429330991927025,1.7388161264359403,0.5574590277607826
2021-12-16,1358,2973.34,4225.71,0.17,3276.93,recession,700.0,0.43,669.32,69.14,2,646.8,74,0,795.14,2676.45,Salary,1313.85,Healthcare,Neutral,90.3,Low,0.0,0,0,0,0,-1252.37,2021,12,0.1881671955718684,0.6333728533193238,1.4211997282517304
2022-11-11,1072,4602.11,4009.33,0.06,3575.51,recession,720.0,0.15,70.27,580.62,3,899.79,52,0,701.75,1253.46,Salary,1642.09,Entertainment,Positive,27.5,Medium,592.78,0,0,0,0,592.7799999999997,2022,11,0.17502924428769895,0.3126357770500308,0.8711938654225997
2023-05-10,1817,3773.88,3416.97,0.2,1749.92,recession,611.0,0.53,505.7,552.1,8,660.39,25,0,641.03,1581.61,Salary,1034.11,Utilities,Positive,90.0,Low,356.91,0,0,0,0,356.9100000000003,2023,5,0.18760188119883991,0.46286915015349855,0.9054262456675887
2022-03-16,1626,2642.03,3856.75,0.15,2694.91,recession,715.0,0.35,447.08,11.87,5,2286.29,50,0,361.38,2078.28,Salary,763.44,Transportation,Positive,32.8,Medium,0.0,0,0,0,0,-1214.7199999999998,2022,3,0.09370065469631166,0.5388682180592468,1.459767678641045
2022-03-16,1555,1858.09,4503.12,0.06,2782.8,recession,623.0,0.2,247.12,57.88,1,257.38,94,0,208.69,1739.83,Salary,1239.72,Transportation,Positive,42.3,Low,0.0,0,0,0,0,-2645.0299999999997,2022,3,0.046343424114835934,0.38636101192062394,2.4235209274039473
2020-10-22,1031,3731.11,1565.67,0.21,3027.27,recession,757.0,0.43,554.81,292.9,9,1509.93,38,0,370.22,2945.5,Salary,839.87,Transportation,Negative,66.1,Low,2165.44,0,0,0,0,2165.44,2020,10,0.23646106778567644,1.8813032120434063,0.4196257950047037
2021-05-20,1770,4092.78,2170.1,0.25,2732.78,recession,775.0,0.46,636.61,261.25,7,0.0,53,0,490.89,2090.77,Salary,1402.29,Entertainment,Neutral,0.5,High,1922.68,0,0,0,0,1922.6800000000003,2021,5,0.2262061656144878,0.9634440809179301,0.530226398682558
2023-08-08,1275,4335.66,3006.87,0.36,2935.92,recession,795.0,0.21,586.96,370.94,3,551.27,94,0,253.69,2878.82,Salary,1316.88,Rent,Positive,9.0,High,1328.79,0,0,0,0,1328.79,2023,8,0.08437012574537642,0.9574141881757443,0.6935207096497419
2019-06-30,1394,2544.3,4214.66,0.16,3077.87,recession,744.0,0.33,508.4,673.79,1,1584.47,68,0,416.13,2600.53,Salary,1034.32,Education,Positive,32.6,High,0.0,0,0,0,0,-1670.3599999999997,2019,6,0.09873394295150736,0.6170201155016064,1.6565106316079077
2023-08-08,1799,5678.31,1290.51,0.38,2190.38,recession,771.0,0.11,683.47,514.8,7,1266.86,42,0,434.06,1750.29,Salary,757.71,Utilities,Neutral,93.8,High,4387.8,1,0,0,0,4387.8,2023,8,0.3363476455044905,1.3562777506567172,0.22727008564167858
2021-02-19,1308,4131.52,2820.09,0.17,2691.94,recession,743.0,0.57,589.25,674.28,1,1052.45,28,0,364.41,1593.82,Salary,1819.51,Entertainment,Positive,19.9,Low,1311.43,0,0,0,0,1311.4300000000003,2021,2,0.12921928023573717,0.5651663599388671,0.6825792928510572
2019-12-27,1515,4263.13,1756.35,0.38,3083.67,recession,649.0,0.39,366.24,1028.15,4,662.02,53,0,540.5,2241.85,Salary,1591.51,Investments,Positive,66.0,Medium,2506.78,0,0,0,0,2506.78,2019,12,0.3077404845275714,1.2764255416061718,0.4119860290443875
2021-08-18,1574,4579.54,3547.0,0.3,3373.76,recession,691.0,0.3,831.01,244.38,3,1549.16,46,0,435.2,2027.21,Salary,1346.36,Groceries,Positive,86.9,Low,1032.54,0,0,0,0,1032.54,2021,8,0.1226952354102058,0.5715280518748238,0.7745319398891591
2022-01-15,1117,4224.96,2896.18,0.23,3389.0,recession,590.0,0.39,478.88,113.33,4,632.33,93,0,748.45,1618.49,Salary,647.79,Dining Out,Positive,13.9,Low,1328.78,0,0,0,0,1328.7800000000002,2022,1,0.2584266171301508,0.5588361220642364,0.6854928804059683
2021-06-19,1557,4776.26,4119.67,0.07,2743.44,recession,766.0,0.32,582.46,849.42,4,1349.01,34,0,479.1,2033.45,Salary,776.98,Entertainment,Positive,19.8,Low,656.59,0,0,0,0,656.5900000000001,2021,6,0.11629572271565441,0.4935953607934616,0.8625305155079497
2021-09-17,1474,1698.62,4505.31,0.07,2409.78,recession,674.0,0.17,188.68,19.9,2,1061.41,53,0,524.4,1250.95,Mixed,1208.95,Dining Out,Positive,26.2,Medium,0.0,0,0,0,0,-2806.6900000000005,2021,9,0.11639598606977099,0.27766124861552255,2.652335425227538
2021-07-19,1147,3350.17,2928.87,0.11,3896.14,recession,668.0,0.53,439.65,190.19,3,577.15,81,0,694.9,1749.04,Salary,646.77,Investments,Neutral,63.6,Low,421.3,0,0,0,0,421.3000000000002,2021,7,0.2372587380115881,0.5971722882886574,0.8742451875576462
2023-04-10,1535,4920.86,2915.83,0.33,2621.29,recession,749.0,0.29,304.05,215.04,3,0.0,21,0,772.19,1090.99,Salary,1050.71,Insurance,Positive,74.7,High,2005.03,0,0,0,0,2005.0299999999997,2023,4,0.2648268246091165,0.37416104505406694,0.5925447990798357
2019-05-01,1799,3614.14,3876.57,0.27,3259.97,recession,648.0,0.2,503.12,797.97,9,967.62,91,0,738.36,1151.84,Salary,952.5,Insurance,Neutral,89.4,Medium,0.0,0,0,0,0,-262.4300000000003,2019,5,0.19046734613330857,0.2971286472319602,1.072612018350147
2020-04-25,1891,3379.5,3878.12,0.12,2734.71,recession,616.0,0.58,215.77,402.27,4,669.03,80,0,552.46,2799.78,Salary,1095.54,Education,Neutral,13.1,Medium,0.0,0,0,0,0,-498.6199999999999,2020,4,0.14245562282755564,0.7219425907398431,1.1475425358780884
2023-05-10,1595,2529.91,3380.55,0.27,2887.55,recession,740.0,0.25,456.37,212.81,5,1502.16,91,0,614.82,1520.28,Mixed,1522.67,Education,Positive,72.9,Medium,0.0,0,0,0,0,-850.6400000000003,2023,5,0.18186981408350714,0.4497138039668101,1.336233304742066
2021-01-20,1953,4042.72,3485.08,0.32,2916.12,recession,708.0,0.15,579.36,440.4,4,710.16,84,0,511.6,2203.96,Salary,1315.0,Insurance,Neutral,74.6,Medium,557.64,0,0,0,0,557.6399999999999,2021,1,0.14679720408139843,0.6323986823831877,0.8620631653935964
2021-05-20,1988,2569.01,3005.39,0.33,3074.57,recession,633.0,0.34,544.4,179.75,4,1045.05,56,0,201.06,2195.44,Salary,1352.61,Dining Out,Positive,65.5,High,0.0,0,0,0,0,-436.37999999999965,2021,5,0.06689980335330856,0.7305008667760258,1.1698630990147953
2023-10-07,1196,2813.46,3690.77,0.08,2403.04,recession,735.0,0.13,663.07,195.56,4,1054.55,71,0,287.52,1366.33,Salary,763.96,Transportation,Positive,54.3,Medium,0.0,0,0,0,0,-877.31,2023,10,0.07790244312162502,0.37020188199210463,1.3118260078337705
2021-07-19,1465,4842.11,4915.78,0.13,4056.42,recession,725.0,0.16,326.09,251.54,9,599.78,33,1,488.9,2870.97,Mixed,949.0,Groceries,Positive,44.6,Low,0.0,0,0,0,0,-73.67000000000007,2021,7,0.09945522378951052,0.5840314253282287,1.0152144416380462
2021-12-16,1246,2418.36,3419.83,0.06,2168.44,recession,732.0,0.39,567.08,247.48,3,691.26,61,0,430.75,2242.03,Salary,636.46,Investments,Positive,61.6,Medium,0.0,0,0,0,0,-1001.4699999999998,2021,12,0.12595655339592904,0.6555969156361574,1.414111215865297
2022-06-14,1484,3969.53,4137.86,0.2,2581.55,recession,637.0,0.52,421.39,729.71,7,979.68,85,0,618.81,3444.24,Salary,1333.51,Dining Out,Positive,48.2,Medium,0.0,0,0,0,0,-168.32999999999947,2022,6,0.14954831724611273,0.8323722890576288,1.0424055240796768
2020-06-24,1250,3511.52,3264.87,0.3,2937.08,recession,665.0,0.27,37.48,696.03,2,1044.62,22,0,752.48,2461.02,Freelance,658.9,Healthcare,Positive,31.2,Low,246.65,0,0,0,0,246.6500000000001,2020,6,0.23047778318891718,0.7537880528168044,0.9297597621542807
2022-10-12,1052,2401.62,3662.26,0.2,3215.26,recession,648.0,0.57,647.5,920.38,6,1620.24,53,1,567.3,1856.06,Mixed,1150.76,Healthcare,Negative,43.0,High,0.0,0,0,0,0,-1260.6400000000003,2022,10,0.15490434868086916,0.5068072720123639,1.5249123508298568
2023-03-11,1987,4800.06,1963.21,0.18,2162.12,recession,687.0,0.4,718.61,379.88,9,1871.68,34,0,666.42,2345.66,Salary,1529.69,Insurance,Positive,98.3,Low,2836.85,1,0,0,0,2836.8500000000004,2023,3,0.33945426113355165,1.1948085024016788,0.4089969708711974
2020-12-21,1278,3666.66,3711.48,0.19,2365.41,recession,669.0,0.57,181.24,0.0,5,1330.03,58,0,874.35,1910.88,Salary,1513.23,Groceries,Neutral,62.6,Low,0.0,0,0,0,0,-44.820000000000164,2020,12,0.23557987649131884,0.5148566070678005,1.0122236585884703
2019-01-01,1833,5779.01,3841.64,0.26,3175.8,recession,771.0,0.58,707.67,194.65,6,1744.2,34,0,775.79,2857.63,Salary,1665.34,Insurance,Positive,62.0,High,1937.37,0,0,0,0,1937.3700000000003,2019,1,0.20194239960017077,0.7438567903291303,0.6647574584574174
2021-08-18,1340,3152.62,2691.53,0.18,2305.21,recession,658.0,0.13,538.89,150.15,6,1311.7,26,0,829.27,3246.94,Freelance,904.15,Entertainment,Negative,78.2,High,461.09,0,0,0,0,461.0899999999997,2021,8,0.3081035693453166,1.206354749900614,0.8537438701778205
2021-11-16,1869,4451.58,2430.48,0.13,3152.31,recession,826.0,0.2,600.37,799.51,3,1704.66,45,0,456.41,2881.27,Salary,1268.71,Healthcare,Positive,45.9,Medium,2021.1,0,0,0,0,2021.1,2021,11,0.18778595174615714,1.1854736512952173,0.5459814268192417
2022-07-14,1047,3530.64,2391.78,0.39,3044.65,recession,706.0,0.17,278.87,154.1,8,1476.66,30,0,557.45,1014.29,Salary,803.78,Entertainment,Positive,10.8,Medium,1138.86,0,0,0,0,1138.8599999999997,2022,7,0.23306909498365233,0.42407328433217095,0.6774352525321189
2022-12-11,1959,4272.22,3129.66,0.09,2256.99,recession,675.0,0.52,600.79,297.99,7,588.72,71,0,392.68,1334.51,Salary,1050.93,Entertainment,Positive,86.9,High,1142.56,0,0,0,0,1142.5600000000004,2022,12,0.12547049839279667,0.42640734137254527,0.7325605891082387
2019-09-28,1226,2315.79,2489.11,0.27,2498.29,recession,735.0,0.29,590.73,0.0,9,764.82,88,0,397.97,2406.22,Salary,1465.42,Utilities,Positive,14.1,Low,0.0,0,0,0,0,-173.32000000000016,2019,9,0.15988445669335627,0.9666989405851889,1.0748427102630205
2020-08-23,1660,5423.3,1573.17,0.25,2987.38,recession,616.0,0.32,812.67,378.59,7,1348.09,77,1,466.81,2284.49,Freelance,1245.95,Rent,Negative,9.6,Medium,3850.13,1,0,0,0,3850.13,2020,8,0.2967320759994152,1.4521571095304384,0.2900761528958383
2021-03-21,1114,5496.62,3475.36,0.28,3069.8,recession,724.0,0.4,738.8,651.85,2,1993.44,37,0,586.42,2355.69,Salary,828.69,Education,Positive,31.5,Low,2021.26,0,0,0,0,2021.2599999999998,2021,3,0.16873647622116844,0.6778261820358179,0.6322721963679498
2023-02-09,1296,3498.12,2721.36,0.16,3446.86,recession,745.0,0.44,793.11,424.08,5,975.63,86,0,641.96,2528.08,Salary,1303.82,Dining Out,Positive,63.1,Low,776.76,0,0,0,0,776.7599999999998,2023,2,0.23589675750360115,0.9289766881265249,0.7779492984803267
2022-02-14,1538,3019.64,3008.0,0.19,2585.22,recession,701.0,0.13,565.46,231.14,1,1600.26,26,0,630.0,2303.98,Freelance,1485.58,Entertainment,Negative,99.5,High,11.64,0,0,0,0,11.639999999999873,2022,2,0.20944148936170212,0.7659507978723404,0.9961452358559298
